;data_account;data_amount;data_contract_address;data_evt_block_number;data_evt_block_time;data_evt_index;data_evt_tx_hash;data_writeAmount
1773;\xe4a3f54e1336b7abdd35a9f54b191b42ba245f0d;2.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11383866;2020-12-04T04:03:53+00:00;293;\xc51b3e05c75a2a0e02f8dabcd96a8cebdbf1f89817b26e5e569f31574cc383e8;20372307111330753097297
1774;\xd32d36d0a106c4b453a6f4bafa28afa394570013;10.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11386517;2020-12-04T13:45:36+00:00;159;\xaeb474e4a6f4cb910f7103e5610a537b739cd9da6b99f44ccd44c20b6394fa93;101860939093973400868118
1775;\x36e0fc2534546cd0be9259c7b6c87b596bd14464;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11386878;2020-12-04T15:10:15+00:00;80;\x1862a433f92c0153e2ce7e0d990c0112975c6c1f5f229a9a8c77d4dbd91c54ba;1028789015187782336514
1776;\x3691eccdcbab470bb47c41a04319f689669be728;0.025;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11387050;2020-12-04T15:46:34+00:00;19;\xdc5eaecfb0f98a0b692aef217842f68d215e9ea04e834b9a30c625a71669a8de;257199985733703046233
1777;\xf2de48a38d4df6663431d6f94a5e722cb0fd6b17;0.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11388072;2020-12-04T19:29:36+00:00;137;\xfb02333bf4e4d30236f169d426eaf024fa715d75042973ee6a4e1ca39d0fc733;2057556672724333822461
1778;\x3691eccdcbab470bb47c41a04319f689669be728;0.0251;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11388216;2020-12-04T19:59:40+00:00;223;\x37b56d335fcc2298a3e87384979cec6d61aa4f080d39cc1a79f2ff5f6430a119;258227394747992579294
1779;\x57db5d6aa783cf29af41330569d24957140fd3eb;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11388306;2020-12-04T20:19:19+00:00;257;\xfc561303d6bb007c7e4ac836e3484dfeba95c1aa2637ef0926219c72fdec45df;102879440138642461870
1780;\x7f9cd82f6d2ef610c9587d6f4c5f079a0353ae20;5.9;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11389635;2020-12-05T01:28:09+00:00;273;\xc0b3afa9d0b5b8c43e6207110cb4f53b1920a97cd7d7a2e76975e4187697d195;60701707009513070814234
1781;\x9b40dae87433c8365bd038a04ec1fe37d82db996;0.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11389795;2020-12-05T02:02:12+00:00;272;\xf818c9285b105a255510b30c31ea1954350acccb77f55cc94d3771991f38b7d3;2057684983373324434380
1782;\x9c5083dd4838e120dbeac44c052179692aa5dac5;2.55;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11390014;2020-12-05T02:49:43+00:00;144;\xc73adb90f847b62c4979f87efed5b860655e4bc61a032e4f4531ca91c36e20aa;26235483538009886538355
1783;\xe328bac3266da6be02f73a173bdbc4211ad61d09;0.02439;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11390521;2020-12-05T04:39:06+00:00;201;\x73ae0b62e538f96fa7b99156399d6a7fcdc1aa4406a794b45615145cda3ca808;250934683722376914772
1784;\x9b40dae87433c8365bd038a04ec1fe37d82db996;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11390532;2020-12-05T04:41:36+00:00;246;\x775f53a9c83b32c72b52fa31587d6cbda4ba810191192383d74981616a3f83e5;10288424916866622171904
1785;\xf55d84504217542d4f39d9bf9a70342744836007;28.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11390539;2020-12-05T04:43:18+00:00;121;\x5eab3fd15fc2aacc69f7687ed0897ed1c5046dbace232ee8b526b8260d92310e;288075897672265420813318
1786;\xc24d13587edbacc406b7bb64933b7e7bf4986589;0.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11391331;2020-12-05T07:38:27+00:00;185;\x9a5b4d08c1c97f7d751e061e62b54ab86a95153fc7c6eb5187edf9a2ffea5a38;4115322485767535850679
1787;\xfeca984fe7b7e43608836d2136a78a06840774f6;0.77;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11391862;2020-12-05T09:36:47+00:00;298;\x40cd441696f35caa618f01c4048046f484bfecd9d8be01b9bafd8735c1122206;7921950135541061447809
1788;\x32c16c318804f3e16b644ec0bad20b230e131928;4.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11394311;2020-12-05T18:38:35+00:00;221;\xf0df709cb8a911ec670d35c68c6825075ccf3aaa3433cc2b160643145a230bff;43213894910056449208249
1789;\x2319fc093bead97d0a5c329f09895031ca1ee955;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11395015;2020-12-05T21:13:17+00:00;41;\x7f2a65d9a04997c2e260697afda294108bc48c985d9860a228e8b86dbd3135ef;102888036611184605805
1790;\x119690ed50ab525275b8c205d500117200391a1d;0.005;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11395518;2020-12-05T23:13:06+00:00;277;\x583db789702513fc960e33f3805a48ed399274df7648342527bb6a60a637dbd2;51444568927717418747
1791;\xe781a0025f41a99dc1cbe9dbb643bb83b7ea8198;0.05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11395753;2020-12-06T00:05:00+00:00;276;\x0e6210e220a0febbda56cf88f62ec21805d2ec72cd8ab0c0b8e94d354c8f5acb;514437740228823782477
1792;\xcd22a3962a067472b335cf2564365c3034bc975b;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11395993;2020-12-06T00:54:40+00:00;221;\x364cec7657b266f62c8e5d09bd90a5d8a46a6507b5acf33e1f54ca162a638e78;10288731075090712407709
1793;\x5ba88e8369c7aa542d79b702c04f49d5164131b9;13.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11396057;2020-12-06T01:07:04+00:00;83;\xd9594cc3671997c9db57468db6411490073ed68a2d9b06ab5d7a8a8eaef76bed;138897869513724617504084
1794;\x8c340ad3e0ca75edf7c023e3d128eebfc4d7f2c0;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11396070;2020-12-06T01:11:09+00:00;137;\x57b97b77dc5b2bc23bafcb7c0acb6e90910f30d94208bc3a2e07b1d5bd409db8;10288731075090712407709
1795;\x037c0686517c8e340bf09568fc9da42a277205b6;0.05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11396505;2020-12-06T02:48:53+00:00;206;\x899eb5aefcf43d0f03487ede61c83e05ff6e5a330933ac9c155d3befc362e6b0;514448172899437418763
1796;\x50664ede715e131f584d3e7eaabd7818bb20a068;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11396559;2020-12-06T02:58:56+00:00;225;\xf1bee0aa31d538c26f6745c58ea2fb7baf52a295bb4011f32401fc642a38232e;10288963457988748375269
1797;\x03dfb24f6c8079468230abbad99dad56f7f67b50;0.07;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11396943;2020-12-06T04:18:59+00:00;53;\xebd2c61c14960b773bc4cd3283da459eba64b0d9cbb56600abdec2421007eb1a;720255146583811700358
1798;\xc3615d15468bc4da4eaf260a8cf13c936c3d2a67;0.05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11396950;2020-12-06T04:20:06+00:00;186;\x4d66a76c168fb1dc20d2ec8dac56df3e7dd5c58a5168e430cd3b7774d94b7fb9;514467961845579785970
1799;\x7d91819f7f8d319a638a5cba891bbad02c0d6066;0.0175;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11397026;2020-12-06T04:37:13+00:00;167;\x6550d3568c6025f2f77cbe84f2f04728c4e2eb15175f74674abda851ed58bade;180063786645952925089
1800;\x17d32b837d79e8783b1e57c09a180ec33ba4bdb3;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11397296;2020-12-06T05:37:27+00:00;92;\x493880bf7221766b64e3336e4227e9de7dcdb6b053dcc454ac4641d2c9b8f181;1028935923691159571940
1801;\x9c5083dd4838e120dbeac44c052179692aa5dac5;0.23;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11397644;2020-12-06T06:56:54+00:00;320;\xe2b7f68cfd3b26fe0f412eba2d2adec3cebc261dd34a25dbe3b6b730d77ce0c1;2366552624489667015463
1802;\x3aa667d05a6aa1115cf4a533c29bb538acd1300c;6.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11397985;2020-12-06T08:11:52+00:00;210;\xd45e5c16cd48351dec0c782232bb2ee5b2ad367ecd94dcc0a988a121c09b28b8;61736179884283621983553
1803;\x9b40dae87433c8365bd038a04ec1fe37d82db996;1.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11398217;2020-12-06T09:05:07+00:00;28;\x786187c3d71bd92cb1e8d6c13c8eefbf27dabf5fdaae2de00aaf1bd59a4279fe;14405108639666178462829
1804;\x57af825ff979bd64b841ab525a5c743912abbc59;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11398376;2020-12-06T09:41:09+00:00;44;\xb0735faccf9ffc154ecf8eee25650a9803574ffa295de185b370c458e3a9ea73;102893633140472703305
1805;\xc28f85d6a2cd2252dac06f3db42a17033c4e7791;0.074788;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11398867;2020-12-06T11:25:12+00:00;177;\x14ddafd4aa7c521a6e484c03154ce6783dcbaef71052647e901e660ab2bad417;769520903530967253484
1806;\x046c7e1c4d4efe14e5bc340617d3ebe76e2df335;8.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11399359;2020-12-06T13:06:47+00:00;197;\x116f95de05a4d08c8c0ee0d991b97174c33c2c5e756c65ad5752de44265450c2;82315139315314625732246
1807;\xe328bac3266da6be02f73a173bdbc4211ad61d09;0.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11399437;2020-12-06T13:23:52+00:00;109;\x35665443467a9eab04c3519a2a75c7ed06c813d84730d12426b5d00cab7c8ee9;4115756965765731286612
1808;\x6e799ac86a2e19f4864e720d8cb2524ec89bf0b3;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11399997;2020-12-06T15:26:22+00:00;107;\x25930c5f9a203b1676782c1e85a72adb62cadc1c5c2bafc0421166294c6f7d40;1028939241441432821653
1809;\xa8207755df9a64c5ad734266fd34a5134d2528a1;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11400456;2020-12-06T17:14:50+00:00;215;\x00870c1475bbecab98cc5a4e5e5435febff62b63f1a022cc144b933a0be2308d;1028935531069902999265
1810;\x3db5743b936cb7280fdd475562b0942e31843337;0.001;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11400614;2020-12-06T17:47:40+00:00;28;\xc583dc47c86cd1e713fad7256aeb37467b315529906bb82589867e64c9d25d8d;10289355310699029992
1811;\x3db5743b936cb7280fdd475562b0942e31843337;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11400624;2020-12-06T17:51:40+00:00;294;\x1b97d51d049af10131f021698b23f68f95028bfa07d02f0f033d683861265b1a;102893553106990299926
1812;\x3db5743b936cb7280fdd475562b0942e31843337;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11400633;2020-12-06T17:53:19+00:00;303;\xd3a54b856fab563eab58330421e3f034dff778fe12c8d4d0ee44cc983b4542fa;102893553106990299926
1813;\x3db5743b936cb7280fdd475562b0942e31843337;0.02;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11400740;2020-12-06T18:23:08+00:00;311;\xfc4da1665c7f6ae69f99cfc70247e8a8b4d4a392722237e816de173d10b482f9;205785925287815551745
1814;\x1bf45bdabf317904c66f0d1b6d87ec6de419813c;0.0001;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11401153;2020-12-06T19:51:56+00:00;52;\xdc660719ce2a7781461962f625317630fd4f55be3c79ae8d733700605433b084;1028906241392839517
1815;\xd884aca1897ac45515cee6d5fd48f341b4023ace;84.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11401484;2020-12-06T20:59:59+00:00;32;\x68ecd35ac81af35eb0f5ff84b74e0378f62c25b0cd0fb5b3d215209753dc4eea;864124340121186193072828
1816;\x1bf45bdabf317904c66f0d1b6d87ec6de419813c;0.0001;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11401840;2020-12-06T22:22:48+00:00;336;\xd6a93c31c66db65e39da1783e4dd355f09c69fba07d39e47a9ddd3265b15b6e6;1028707311529916554
1817;\x1daf34fa5d0c603da1a939443dabf2cd4e4c2a99;0.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11402220;2020-12-06T23:44:15+00:00;248;\x086c7b9a45302ceb8ffa7445a3d32cb998aca9da74542700e49ecfa25c887eb2;4114771888920461624152
1818;\x4fd0e381c994b4262e4b452843b7b28c6a38acf6;1.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11402708;2020-12-07T01:35:02+00:00;245;\xbe6ee88c5eac745e3a94deae62e1053c02427dd751ed6f6ecfd4da3f4e5b5c6a;12343029186763870290086
1819;\x99dc51c56c2545cfa5d3052ff945d8dffea82f02;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11402886;2020-12-07T02:20:51+00:00;260;\xf8bc367d44ee15825043d0a27892bc4e32fc0dcb04ce65a3aa2d2fff28fc5ca0;5142928827818279287535
1820;\x17d32b837d79e8783b1e57c09a180ec33ba4bdb3;0.55;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11403086;2020-12-07T03:06:13+00:00;302;\x0fdfffc3d551e05beff43b714d903b1bf7cf5014da2eb0acbbb7e3b97eb67456;5657198058114253038921
1821;\x9c5083dd4838e120dbeac44c052179692aa5dac5;0.16;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11403294;2020-12-07T03:47:46+00:00;169;\xb35f129807026738f3b3d11acd7b54e7990572d311334641bccc19fd5ed0c2f8;1645799761829285536543
1822;\x955b1c904c581434ebe76c4fbd69069ac1cbb319;2.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11403421;2020-12-07T04:16:15+00:00;282;\xfaaeffe58182fb08312c0621a95ba0b766f5317adc58f08a21d75d8b360665b2;24686996427439283048148
1823;\xd04bf9c1efa966918d7cb6c407692dbf8e069866;0.02661;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11404517;2020-12-07T08:09:17+00:00;273;\x1a3346bf5a5b245a763e3701dff31ab43cf08ef532780dd55ab774fa0bbbcbf3;273655567249163540275
1824;\x827dc6a95484a33fcf6b2f469836afed1b05571c;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11404907;2020-12-07T09:34:02+00:00;317;\xf5c1dac650b130a49c52661fc015ee54f1fd55444fc794989969c00ea85aa805;102839371382624404462
1825;\x827dc6a95484a33fcf6b2f469836afed1b05571c;0.003;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11405486;2020-12-07T11:50:20+00:00;312;\x86566d119666377ee2416a1671c98d73745b5f29d5ebdfaaa89f34c7802926c9;30851811414787321338
1826;\xb8d34bf5f55fd764ab7b70c70a3638bd9897c143;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11405847;2020-12-07T13:08:41+00:00;190;\x5f248988063b7aeae18cdb2dfae62f229d9d8991f7e2643f5d72c09abc7d6ccf;1028396295811420122344
1827;\x6723353d580f1493070a85ccbb73487e3ed49658;2.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11406578;2020-12-07T15:50:09+00:00;151;\x487cf861d735017f35fb275405898c1f2c5d76dc50173ba02217929cffb2e231;25708909896391103538141
1828;\x8eb60797eac90e9118ecbafb383ea6587aa9701e;9.3;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11406984;2020-12-07T17:20:21+00:00;362;\x2fe0f58c85aa73a5c697b4bd7fe9f3c5465ea567e2f6ea73658f5f62792a639d;95637144814574905161887
1829;\x23a49a9930f5b562c6b1096c3e6b5bec133e8b2e;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11407038;2020-12-07T17:31:53+00:00;328;\xa234bccca12393a6d4e704ccb468bc6dada981fa2a00f3828b8c28ac6b3f4edf;5141781979278220707628
1830;\xbea645da9c7f6de1f7e287759ccbfd5ab9f57c08;0.05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11407065;2020-12-07T17:37:48+00:00;139;\x71b090e7163372dc0c509dfa628c742bbb9e60dd7688fe89a3f5b9a20a88903d;514178197927822070762
1831;\x4fd0e381c994b4262e4b452843b7b28c6a38acf6;2.3;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11407809;2020-12-07T20:26:34+00:00;96;\x830bba7b8590533729124b876cdb82693b3f5d5638c6b8a5cb4b91388088e3f6;23640981618329690151870
1832;\x5d6ee40167b0fddad44f307d3d1ae6a58d6f4953;0.05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11408484;2020-12-07T22:59:41+00:00;193;\xb5ea01a8059a187e76fc289d8435bbf2130dd24f80b5f3b9b625e839e97a1340;513934278789056554826
1833;\xd7c9f3010efdff665ee72580ffa7b4141e56b17e;87.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11409760;2020-12-08T03:41:54+00:00;296;\x0277ad463f40fe2571e68b3d6546dd6910f01584e13e9d2348cd267f3a159425;894127052607398135329469
1834;\x9c5083dd4838e120dbeac44c052179692aa5dac5;1.56;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11409791;2020-12-08T03:49:28+00:00;37;\x51bb97d67a93f1695531b6234bc50a4a51a54d4926abcbd9a7410e2c55b3d43e;16032623012270587254183
1835;\x598235461cb5aa8a44efb07125ceb74ead936e70;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11410799;2020-12-08T07:26:21+00:00;172;\x17884f7d2c222eda3085ea28db534d056b18e275697893bc74a9762c93372287;102763745334415594613
1836;\x4c09d894399e3f8d6276c63fccf4d8e7e9a86268;0.005;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11411195;2020-12-08T08:57:45+00:00;208;\xbdce92550ebb3ed8ebd63fa0e375778c2d8cf032e05f93339acc0f85becef7e2;51381595301468285400
1837;\xd88f352c2abb40cd716525700bffbc48c696ba73;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11411335;2020-12-08T09:29:44+00:00;240;\x4e10ccdde22ef0f41883d3882d5f8989a07e462ba6e7796fa94a380d09a0f22a;10276319060293657080087
1838;\xd7c9f3010efdff665ee72580ffa7b4141e56b17e;46.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11411501;2020-12-08T10:04:54+00:00;263;\x492448dbb7226d777439387ffdecc230ea221a0a967a6cc8e0ee702586b04d8d;472710676773508225684014
1839;\xd88f352c2abb40cd716525700bffbc48c696ba73;99.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11412639;2020-12-08T14:18:42+00:00;203;\xce4598b71d712561efb9ec017ee0b5069656737d83680affb5b08579c54c2d76;1017221254860068725871804
1840;\x4fd0e381c994b4262e4b452843b7b28c6a38acf6;6.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11413724;2020-12-08T18:29:40+00:00;74;\x7848560febab9dc5e70c87fa3e1181beecf82e55efd190e8bc909bad9ce23942;61646422112252725777254
1841;\x767d222a509d107522e50161ca17ffcf0e5aa3de;2.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11413927;2020-12-08T19:14:17+00:00;220;\x2284e4bfe3d101095419cbded29838b2a0c8dbdfe1390b6b5109e87b597fa31e;25685950799590229823524
1842;\xb8d34bf5f55fd764ab7b70c70a3638bd9897c143;0.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11415127;2020-12-08T23:31:54+00:00;313;\x7fe05635d009c3b42715423170a0bfdf061888e34dff9870d120dd3b4406bf3c;4105434367583939890585
1843;\x5db63f987817910bbb9656b5210990408d3831fb;2.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11415503;2020-12-09T00:52:22+00:00;204;\x5881947a3123f40a69949de3bcc8405e6a367bda9a5ee5df7fb14f14363c091e;20527013606996492313867
1844;\x9c5083dd4838e120dbeac44c052179692aa5dac5;1.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11415542;2020-12-09T01:00:48+00:00;89;\xf8ba2c1c05a0114f0caef3995820bbaa2a2d46a5dd63b9b772dfae941a45f761;15395260205247369235400
1845;\x9b40dae87433c8365bd038a04ec1fe37d82db996;20.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11415732;2020-12-09T01:41:30+00:00;258;\xf29f900d560b0290f5d2bfe590cf0d42aed048e685bdb9e5cc5709b55c231e53;205246972394175704638829
1846;\xd7f58940f0b7c44172913f875bf2fa2017b2b00c;0.0866;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11416603;2020-12-09T04:48:46+00:00;71;\x4ec636751711f8ebfb69569b29639fc549e66314717fd6c4bd68b2f9860dae4e;888719390466780801086
1847;\x7e7c15ea104e49036cce3370eaac465a18414e13;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11416774;2020-12-09T05:23:46+00:00;274;\x0d4019ea77d976ec4936c5458c9bcdc3b188efac65491631fc50c6bd7f4c89ef;102623486197087852319
1848;\x88207b431510dbe0addbdae3bd53013813fc8c71;4.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11416783;2020-12-09T05:25:14+00:00;129;\x63d7662e85c1cdaab43ea8993e143cf21436c9055d8b8ccd11d9a0c66243be9b;45154333926718655020542
1849;\x5cee971cab0ad07d9bd61c7f598a0b914c204e1a;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11418013;2020-12-09T10:04:56+00:00;317;\x9465d2f967f98907dd2660e77d160ca6150a53881ef2d78387fe6e1aed1149f7;10262348619708785231941
1850;\x767d222a509d107522e50161ca17ffcf0e5aa3de;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11418277;2020-12-09T11:06:20+00:00;113;\x3818a6dd72e6816872dd6650f1bf2c76e96c74c615bc2bb0e94d6aee81eb533e;5131161006305622455956
1851;\xbea645da9c7f6de1f7e287759ccbfd5ab9f57c08;1.6;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11419479;2020-12-09T15:22:32+00:00;295;\x59c30b2a0ea23f40529a83c09ca525005878e96057a683816c38dab15fb2eda6;16419936659895143816703
1852;\x207d536b01ff194dc696e1300adae192d6b918d3;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11419797;2020-12-09T16:36:31+00:00;149;\x0d091e590f843dce8f2cc9aae5926c251848ed2459a67824ca83121bf4d8a805;5131217465278628859092
1853;\xe4ac2a5200d1e46287d3f529cbf23cc5808fac86;17.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11420825;2020-12-09T20:25:53+00:00;334;\xbff6e0e380baf1a00336d44a266587ae6074e5d2a9a327191c0b6b06c31c32ff;179640245758017236597446
1854;\x7595964c89ed5ec8e47a43b2b57f07c6d83133fd;0.04;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11420981;2020-12-09T20:54:09+00:00;333;\x28b45524aede2ad0fb21973b77ad35bb288efb5349181a26dd499fa1e263534b;409875508596627663237
1855;\x5d6ee40167b0fddad44f307d3d1ae6a58d6f4953;0.05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11421755;2020-12-09T23:41:38+00:00;347;\xbadaf2ba7983eb8b73d1b8640f8241ebc34a88bb5795d3309cf1f90582620af1;512321477308067699081
1856;\x9c5083dd4838e120dbeac44c052179692aa5dac5;1.37;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11421958;2020-12-10T00:27:41+00:00;77;\x8ada85be37f24338f0d03ec46828ffbff086532aa0468cd865a4f2da8f342caa;14037441860350666922666
1857;\x89dfdb9680fe7e4f36f9f85d2f752a1c4053f422;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11422328;2020-12-10T01:51:46+00:00;130;\xe5060bd1f723f5dc7b0def54dce400e0b1002bd1475a19186f4cc88655d584ff;1024551227467665273662
1858;\xe4a3f54e1336b7abdd35a9f54b191b42ba245f0d;1.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11422672;2020-12-10T03:02:59+00:00;278;\x113f471260121bdea7fe8f15c12441f769b91ca2f5238cc27513c904dbe4694c;12294605835036425254344
1859;\xd97cc02ba7edadd78d555e1d30549198e598a471;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11424220;2020-12-10T08:53:11+00:00;141;\xe20c6e98ec65e248e3e0bc50f26b700949bdc910610da96227533631095b9040;1024556042501838153322
1860;\x7db66467963f3bd1dd09c0e3af1368552e8d1ecc;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11424877;2020-12-10T11:16:29+00:00;7;\xabe1f2f0d6a9cf673032ec11318fb8be6ddfac7e087b46b241527c6e9900ea52;1024554239987583798274
1861;\xdf16adba4c8a9c5324b6e48b3a4e24e8e999a2e4;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11425051;2020-12-10T11:57:47+00:00;290;\x91e2c7de8217b9668dcbc2bb322f9829ffb204f85f2a0e37c7c343feeaa532dc;102455423998758379827
1862;\x530eb6f15783f703b1ceb2eccdd0d504c6943581;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11425337;2020-12-10T13:05:52+00:00;183;\xf0f3360907f85d0b76067d6680a1ad05bbae521869c6c1599307cef4617f7578;10245542399875837982747
1863;\x84511ca923bdb5f4b6ecf7a5b147f58767bf6c8e;0.05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11426190;2020-12-10T16:12:50+00:00;274;\x888970b01172d578ee80be5dbf05daa25970754bd7896d9f60afa371669c5537;512277119993791899137
1864;\xa43c01f5106ce315db2fb726028cc75b0ad1ddc7;5.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11426229;2020-12-10T16:20:08+00:00;79;\x22a87f04ff44cb77d7ac10ff27afee63b02e1d0e9196ce95c8cd72c084636d3e;52252266239366773712012
1865;\x9c83c5c5c33365426bef49b533f36aa386aafcbc;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11426565;2020-12-10T17:33:43+00:00;56;\x006cbbb432d4de261d3007fb8b8282674ad61e7197904f6f7b607f17f5bf3328;1024557276360763118707
1866;\x5d6ee40167b0fddad44f307d3d1ae6a58d6f4953;0.05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11427032;2020-12-10T19:18:59+00:00;305;\x75b7cab79cba77ab41d8a2457657601a9fe61fb0b1821695d703ca96b688f721;512274921418495152972
1867;\xd8650ccd2f8331cfb9ae9efcee0cd08175f7f824;0.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11427103;2020-12-10T19:35:46+00:00;144;\xd57eaf183609658986dd5d7d3b9037226e974f42aa022ccfd6b82949a1cd77d3;2049099685673980611890
1868;\x2bb8ab3c2a9837de97a83c228a07e16928b4f07f;2.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11427175;2020-12-10T19:52:41+00:00;183;\x18350f1ba4cd6a0e7d1bb0b9b4d79543a638ffa2787d0f132f34a57ef24ebb48;20490996856739806118903
1869;\xbe0030b71e9eded2b417f2a459c0ce24a4e8089a;0.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11427324;2020-12-10T20:25:55+00:00;98;\x306a4c912444c13fbcab845438e6770b79f0bb10456ddae67d12eea2f688f156;2049099685673980611890
